premium,is_available,category,title,rent_price_per_day,image_url,created_at,price,user_id,location,description,condition,quantity,updated_at,for_sale
TRUE,FALSE,Screens,Television Stand With Fireplace 5ft White,0,https://pictures-kenya.jijistatic.com/74464896_MzAwLTIyNS05MGViZDgyYjgw.webp,03/05/2025 22:49,24000,2,"Nairobi, Unknown","5ft TV Stand with Fireplace, LED Lights & Gold Accents
Upgrade your living space with this elegant...",Brand New,3,03/05/2025 22:49,1
FALSE,FALSE,Screens,Modern Tv Unit,2833,https://pictures-kenya.jijistatic.com/74698323_MzAwLTQzNi01YTU4OTg2MTNl.webp,03/05/2025 22:49,85000,12,"Nairobi, Unknown","Function: Provides a platform for the TV and storage for media devices, gaming consoles, and...",Brand New,2,03/05/2025 22:49,0
TRUE,TRUE,Screens,Sleek Led - Lit Tv Stand With Fireplace Dual Storage Doors,0,https://pictures-kenya.jijistatic.com/73465792_MzAwLTEzMy1mMDQwOGE5ZWVk.webp,03/05/2025 22:49,24000,11,"Nairobi, Unknown","For sale: A sleek and modern 5-foot TV stand with a built-in electric fireplace, perfect for adding...",Brand New,3,03/05/2025 22:49,1
TRUE,TRUE,Screens,Tv Stand and Kitchen Cabinet All White With Led Lights,0,https://pictures-kenya.jijistatic.com/74057173_MzAwLTM1Ni03MTJiNjRhNzJi.webp,03/05/2025 22:49,25000,21,"Nairobi, Unknown","Modern Kitchen Cabinet & TV Stand Set – LED Lights & Ample Storage
Upgrade your space with this...",Brand New,3,03/05/2025 22:49,1
TRUE,FALSE,Screens,"Open Shelf for Books:Style, Functionality and Beauty",0,https://pictures-kenya.jijistatic.com/70213755_MzAwLTM3NS0zOTFlYWY4NmMx.webp,03/05/2025 22:49,120000,23,"Nairobi, Unknown","Open shelving adds lightness and Airiness to the Interior
We have added an outdoor shelf for...",Brand New,2,03/05/2025 22:49,1
TRUE,FALSE,Screens,Visionary Dream Kitchen,0,https://pictures-kenya.jijistatic.com/66892290_MzAwLTM3NS0xODcyNGQwNmMx.webp,03/05/2025 22:49,900000,16,"Nairobi, Unknown","go ahead, close your eyes and dive into the vision of your dream kitchen: walnut tones that hug...",Brand New,4,03/05/2025 22:49,1
TRUE,FALSE,Screens,Tv Stand for Sale 5 Feet Long White Plain,383,https://pictures-kenya.jijistatic.com/74893400_MzAwLTIyNS03MjU4NDA2MmNi.webp,03/05/2025 22:49,11500,12,"Nairobi, Unknown",Elevate your living space with this sleek 5-foot white TV stand featuring built-in LED lighting. It...,Brand New,4,03/05/2025 22:49,0
TRUE,FALSE,Screens,Gaming Chair; Futuristic Adjustable Game Seat,0,https://pictures-kenya.jijistatic.com/74727202_MzAwLTMwMC0zNDc3MzNkNDU5.webp,03/05/2025 22:49,28500,18,"Nairobi, Unknown","Take your gaming experience to the next level with the Futuristic Adjustable Game Seat, a sleek,...",Brand New,5,03/05/2025 22:49,1
TRUE,FALSE,Screens,Dressers : Queen's Vanity Dressing Table With Led,0,https://pictures-kenya.jijistatic.com/72354384_MzAwLTMwMC04YmM1YTZjZjM2.webp,03/05/2025 22:49,28500,3,"Nairobi, Unknown","Enhance your beauty routine with the Queen's Vanity Dressing Table with LED lighting, a luxurious...",Brand New,5,03/05/2025 22:49,1
TRUE,TRUE,Screens,Glass Utensils Cupboard With Led Lights.,516,https://pictures-kenya.jijistatic.com/52537745_MzAwLTQwMC00YWJjNWY3ZDIw.webp,03/05/2025 22:49,15500,6,"Nairobi, Unknown","Glass utensils cupboard, with led lights, brand new, Best quality, with glass shelves, with bottom...",Brand New,3,03/05/2025 22:49,0
TRUE,FALSE,Screens,Monochrome Coffee Table 2 Stools Glasstop Black+ Tv Stand,0,https://pictures-kenya.jijistatic.com/73466945_MzAwLTIyMS0wOGM5NWJiNTIz.webp,03/05/2025 22:49,29700,1,"Nairobi, Unknown","Upgrade your living room with this stylish furniture set, featuring a black and white glass-top...",Brand New,3,03/05/2025 22:49,1
TRUE,TRUE,Screens,Glass Utensils Cupboard With Led Lights,516,https://pictures-kenya.jijistatic.com/52538033_MzAwLTQwMC0xYWYyN2E0NzQ2.webp,03/05/2025 22:49,15500,22,"Nairobi, Unknown","Glass utensils cupboard, with led lights, brand new, Best quality, with glass shelves, with bottom...",Brand New,1,03/05/2025 22:49,0
TRUE,TRUE,Screens,Makeup Vanity Set With Mirror and Lights,0,https://pictures-kenya.jijistatic.com/69842656_MzAwLTMwMC1kYjY3NDg5NGVm.webp,03/05/2025 22:49,26500,14,"Nairobi, Unknown","Crafted with precision, our (vanity desk) integrates a reliable structure with eco-friendly Medium...",Brand New,3,03/05/2025 22:49,1
TRUE,FALSE,Screens,Dressing Table; Makeup Dressing Vanity Table,883,https://pictures-kenya.jijistatic.com/70162179_MzAwLTMwMC05ODU1YTY4NmIw.webp,03/05/2025 22:49,26500,6,"Nairobi, Unknown","This elegant makeup dressing vanity table features a sleek, modern design with a polished surface...",Brand New,2,03/05/2025 22:49,0
TRUE,TRUE,Screens,Glass Utensils Cupboard With Led Lights,516,https://pictures-kenya.jijistatic.com/52538086_MzAwLTQwMC1hOWE0MmMwYmE1.webp,03/05/2025 22:49,15500,16,"Nairobi, Unknown","Glass utensils cupboard, with led lights, brand new, Best quality, with glass shelves, with bottom...",Brand New,4,03/05/2025 22:49,0
TRUE,FALSE,Screens,Home Mirror : Generic Full Length Executive Dressing Mirror,216,https://pictures-kenya.jijistatic.com/73882192_MzAwLTQwMC0wMGU2MDIzMTk0.webp,03/05/2025 22:49,6500,8,"Nairobi, Unknown","Transform your space with the Generic Full Length Executive Dressing Mirror, a stylish and...",Brand New,1,03/05/2025 22:49,0
TRUE,TRUE,Screens,Bookcases: Modern Bookshelf Rack,350,https://pictures-kenya.jijistatic.com/72785704_MzAwLTMwMC1mMzMyZWE1OGMw.webp,03/05/2025 22:49,10500,4,"Nairobi, Unknown","A modern bookshelf rack is a contemporary storage piece designed to organize and display books,...",Brand New,5,03/05/2025 22:49,0
TRUE,FALSE,Screens,Dressing Table With LED Lighting,0,https://pictures-kenya.jijistatic.com/62179140_MzAwLTMwMC1jNTM1NjlhNmE3.webp,03/05/2025 22:49,22000,3,"Nairobi, Unknown","New Stock:
Dressing Table with LED Lighting 
Dimensions: H155cm L100cm D40cm
 @ 22,000",Brand New,2,03/05/2025 22:49,1
TRUE,FALSE,Screens,Modern Entertainment Stand With Fireplace Lights Storage,800,https://pictures-kenya.jijistatic.com/73465929_MzAwLTEzMi0zMTVkNmNmODY3.webp,03/05/2025 22:49,24000,11,"Nairobi, Unknown","For sale: A sleek and modern 5-foot TV stand with a built-in electric fireplace, perfect for adding...",Brand New,3,03/05/2025 22:49,0
FALSE,TRUE,Screens,Cabinets: Half Glass Modern Office Cabinets,0,https://pictures-kenya.jijistatic.com/75244798_MzAwLTMwMC1jNDI4YWM0MTA2.webp,03/05/2025 22:49,23500,8,"Nairobi, Unknown","A glass modern cabinet combines sleek design with functionality, making it a stylish addition to...",Brand New,2,03/05/2025 22:49,1
TRUE,FALSE,Screens,Tv Stand With Led Lights Marble Top With Gold Belt,400,https://pictures-kenya.jijistatic.com/74300591_MzAwLTEzMi1iZjczZTY2OGFi.webp,03/05/2025 22:49,12000,13,"Nairobi, Unknown","TV Stand with LED Lights – 5ft
Upgrade your living space with this stylish TV stand featuring a...",Brand New,3,03/05/2025 22:49,0
TRUE,FALSE,Screens,Make Up Station,733,https://pictures-kenya.jijistatic.com/54160203_MzAwLTMwMC1jOGZkYzQ2NWQ2.webp,03/05/2025 22:49,22000,7,"Nairobi, Unknown","Make Up station / Dressing Table 
Has Makeup lighting. 
You can visit our showroom along Mombasa...",Brand New,2,03/05/2025 22:49,0
TRUE,FALSE,Screens,Wooden Executive Tv Stand Zh-02-2,0,https://pictures-kenya.jijistatic.com/74610114_MzAwLTQwMC1lOGFmZTJkOTUw.webp,03/05/2025 22:49,2700,7,"Nairobi, Unknown","Premium Materials: Made from high-quality wood, MDF, tempered glass, or a combination of materials...",Brand New,1,03/05/2025 22:49,1
TRUE,FALSE,Screens,"Wooden Bedside Drawer 
 LED Lighting Glass Top",583,https://pictures-kenya.jijistatic.com/61695169_MzAwLTMwMC1lZjNjOTFjYjlmLTE.webp,03/05/2025 22:49,17500,8,"Nairobi, Unknown","Wooden Bedside Drawer 
 LED Lighting Glass Top
 3 Drawers 
Dimension: (L50cm W40cm H56cm)",Brand New,2,03/05/2025 22:49,0
FALSE,TRUE,Lighting,Yololiv Yolobox Ultra Portable Multicamera Encoder/Streamer,0,https://pictures-kenya.jijistatic.com/65618357_MzAwLTIyNS1iZGUxMWMwNWE2.webp,03/05/2025 22:49,198000,6,"Nairobi, Unknown","Encoder, Monitor, Switcher & Recorder
Capable of live streaming in both horizontal and vertical...",Used,1,03/05/2025 22:49,1
FALSE,TRUE,Lighting,"Yololiv Yolobox Pro Portable Multi-Camera Streamer, Switcher",4166,https://pictures-kenya.jijistatic.com/69261884_MzAwLTQwMC04ODJmNjVlMTYw.webp,03/05/2025 22:49,125000,14,"Nairobi, Unknown","Simultaneous Cross-Platform Streaming
• Encoder, Monitor, Switcher, and Recorder
• 8′′ Touchscreen...",Used,5,03/05/2025 22:49,0
FALSE,TRUE,Lighting,Yololiv Yolobox Mini All-in-One Smart Live Streaming Monitor,3350,https://pictures-kenya.jijistatic.com/37865336_MzAwLTMwMC1mZWE2MmY5NGJj.webp,03/05/2025 22:49,100500,20,"Nairobi, Unknown",YoloBox Mini Ultra-Portable All-in-One Smart Live Streaming Encoder & Monitor from YoloLiv the...,Used,3,03/05/2025 22:49,0
TRUE,TRUE,Lighting,YOLOLIV Yolobox Portable Live Stream,0,https://pictures-kenya.jijistatic.com/53598037_MzAwLTQwMC00YTJjN2NhOWNkLTI.webp,03/05/2025 22:49,125000,16,"Nairobi, Unknown","Simultaneous Cross-Platfrom Streaming
Encoder,Monitor, Switcher and Recorder
5.5"" LCD Touchscreen...",Brand New,4,03/05/2025 22:49,1
TRUE,TRUE,Lighting,Yololiv Yolobox PRO Portable,5833,https://pictures-kenya.jijistatic.com/52546053_MzAwLTI5OC1jZDY5MTI0OGQ3.webp,03/05/2025 22:49,175000,6,"Nairobi, Unknown",Create a live stream production from anywhere with the ultra-portable YoloBox Pro Portable...,Used,5,03/05/2025 22:49,0
FALSE,FALSE,Lighting,Yolobox Switcher,0,https://pictures-kenya.jijistatic.com/70230912_MzAwLTMwMC05Zjc4NDAxNzg5.webp,03/05/2025 22:49,117000,16,"Nairobi, Unknown",YoloLiv YoloBox Portable Multi-Cam Live Streaming Studio Encoder Recorder Switcher,Used,3,03/05/2025 22:49,1
FALSE,FALSE,Lighting,Yolobox Portable Live Stream Studio Equipment Encoder Switch,3633,https://pictures-kenya.jijistatic.com/53837673_MzAwLTIyMi01ZTE5ZmMyZTNh.webp,03/05/2025 22:49,109000,20,"Nairobi, Unknown","Touchscreen Control Streaming Encoder
Simultaneous Cross-Platform Streaming
Encoder, Monitor,...",Used,1,03/05/2025 22:49,0
FALSE,TRUE,Lighting,Yololiv Yolobox Pro Portable Multi-Camera Encoder/Streamer/S,0,https://pictures-kenya.jijistatic.com/44640934_MzAwLTEzNS1kOTcwMTBjMzFm.webp,03/05/2025 22:49,132000,16,"Nairobi, Unknown","Simultaneous Cross-Platform Streaming
Encoder, Monitor, Switcher, and Recorder
8′′ Touchscreen...",Used,2,03/05/2025 22:49,1
TRUE,FALSE,Lighting,Yololiv Yolobox Ultra Live Streaming System,0,https://pictures-kenya.jijistatic.com/64898356_MzAwLTI0MC0xY2VjZDNhNGMx.webp,03/05/2025 22:49,189000,10,"Nairobi, Unknown","Highlights
YoloBox Ultra Live Streaming System
YoloBox Ultra Cage with Shoe Mount
Ball Head, Desktop...",Used,5,03/05/2025 22:49,1
TRUE,TRUE,Lighting,Yololiv Yolobox Mini Smart Live Streaming Encoder Monitor,3266,https://pictures-kenya.jijistatic.com/40274122_MzAwLTEzNS03NjdlNzRmZTBm.webp,03/05/2025 22:49,97999,5,"Nairobi, Unknown","Key features:
Simultaneous Cross-Platform Streaming
Encoder, Monitor, Switcher, and Recorder
5.5′′...",Used,5,03/05/2025 22:49,0
TRUE,TRUE,Lighting,Yololiv Yolobox Portable Live Stream,4166,https://pictures-kenya.jijistatic.com/53598073_MzAwLTE2OC03ZGMwYjM3N2M3LTI.webp,03/05/2025 22:49,125000,16,"Nairobi, Unknown",The industry’s first REALLY All-IN-ONE live production system that doesn’t require anything...,Brand New,2,03/05/2025 22:49,0
FALSE,FALSE,Lighting,Yolobox Instream Vertical Live Streaming Encoder and Monitor,4266,https://pictures-kenya.jijistatic.com/56620828_MzAwLTQwMC0yZGYxMGZkNzU4LTE.webp,03/05/2025 22:49,128000,12,"Nairobi, Unknown","Encoder, Monitor, Recorder, Switcher
Intuitive 7"" Touchscreen LCD Display
Stream via Ethernet,...",Used,4,03/05/2025 22:49,0
FALSE,TRUE,Lighting,Blackmagic Design ATEM Mini Pro HDMI Live Stream Switcher,1999,https://pictures-kenya.jijistatic.com/11358145_img-1597153043591_1_300x240.webp,03/05/2025 22:49,59999,7,"Nairobi, Unknown","Similar to its predecessor, the atem mini, the atem mini pro from blackmagic design is a four-input...",Used,1,03/05/2025 22:49,0
FALSE,FALSE,Lighting,Yolobox Mini,0,https://pictures-kenya.jijistatic.com/74856049_MzAwLTE5My00NWQ4ZWYzZWNh.webp,03/05/2025 22:49,85000,19,"Nairobi, Unknown",Make the YoloBox Mini All-in-One Live Streaming System from YoloLiv the central hub for recording...,Used,1,03/05/2025 22:49,1
FALSE,FALSE,Lighting,Yolobox Pro,0,https://pictures-kenya.jijistatic.com/65566889_MzAwLTIyNS0xNTFkM2VkZDA4.webp,03/05/2025 22:49,124000,21,"Nairobi, Unknown",Create a live stream production from anywhere with the YoloBox Pro All-in-One Multi-Camera Switching...,Used,4,03/05/2025 22:49,1
TRUE,FALSE,Lighting,Yololiv Yolobox PRO Portable Multi-Camera Encoder,0,https://pictures-kenya.jijistatic.com/52545881_MzAwLTMwMC1mMWVjZDJkMGMx.webp,03/05/2025 22:49,170000,2,"Nairobi, Unknown","Simultaneous Cross-Platform Streaming
Encoder, Monitor, Switcher, and Recorder
8′′ Touchscreen...",Brand New,3,03/05/2025 22:49,1
FALSE,TRUE,Lighting,Yolobox Mini Yololiv,0,https://pictures-kenya.jijistatic.com/52851959_MzAwLTIyNS1mMzAwNDk3MDli.webp,03/05/2025 22:49,97999,21,"Nairobi, Unknown","Mini, Mobile, Mighty
YoloBox Mini is a super portable live streaming encoder, monitor and recorder...",Used,4,03/05/2025 22:49,1
FALSE,TRUE,Lighting,Elgato Hd60 X External Capture Card 1080p60 HDR,0,https://pictures-kenya.jijistatic.com/74535383_MzAwLTMxMi05MjMzNzcxOTYz.webp,03/05/2025 22:49,45000,9,"Nairobi, Unknown","Up to 1080p60 hdr gaming capture
 4k60 hdr10 pass-through to your tv
 1440p120 or 1080p240 high...",Brand New,3,03/05/2025 22:49,1
TRUE,FALSE,Lighting,"Yololiv Instream, the Ultimate All-in-One",0,https://pictures-kenya.jijistatic.com/53598045_MzAwLTMwMC1lNDYyNjVjOTIzLTI.webp,03/05/2025 22:49,124500,14,"Nairobi, Unknown",The new Yolobox Mini Ultra-Portable All-in-One Smart Live Streaming Encoder and Monitor can...,Brand New,2,03/05/2025 22:49,1
TRUE,TRUE,Lighting,Yolobox Portable Live Stream Studio,4299,https://pictures-kenya.jijistatic.com/32647646_MzAwLTY2Ni03Mzc4MTgzODY4.webp,03/05/2025 22:49,128999,2,"Nairobi, Unknown","Touchscreen control streaming encoder
simultaneous cross-platform streaming
encoder, monitor,...",Used,2,03/05/2025 22:49,0
FALSE,TRUE,Camera,Multicolored Microphone Holder,0,https://pictures-kenya.jijistatic.com/73307294_MzAwLTUzMy01N2MxZDc4NTBh.webp,03/05/2025 22:49,7500,9,"Nairobi, Unknown","We customize all our podiums as per the needs of our clients in terms of design , color and size",Brand New,2,03/05/2025 22:49,1
TRUE,FALSE,Camera,Boardroom Tables: Leadership Conference Table,0,https://pictures-kenya.jijistatic.com/72637798_MzAwLTMwMC0wOTRiZTJhODQw.webp,03/05/2025 22:49,38500,16,"Nairobi, Unknown","A Leadership Conference Table is a high-end, sophisticated table designed for executive meetings,...",Brand New,1,03/05/2025 22:49,1
FALSE,FALSE,Camera,Microphone Holder for Churches,250,https://pictures-kenya.jijistatic.com/74080330_MzAwLTUzMy1jYTQ0NzBkMmZh.webp,03/05/2025 22:49,7500,6,"Nairobi, Unknown","We customize all our podiums as per the needs of our clients in terms of designs , color and size",Brand New,2,03/05/2025 22:49,0
FALSE,TRUE,Camera,Microphone Stand for Churches,0,https://pictures-kenya.jijistatic.com/68344479_MzAwLTM5OS1kZjg1NTY0ZTM1.webp,03/05/2025 22:49,3000,22,"Nairobi, Unknown","We customise mic holders , offering boxes and Podiums",Brand New,4,03/05/2025 22:49,1
FALSE,TRUE,Camera,Customised Church Mic Holder Stand,0,https://pictures-kenya.jijistatic.com/67807021_MzAwLTY2Ny03OTdlYTExMzNm.webp,03/05/2025 22:49,3500,12,"Nairobi, Unknown",We customise as per your preference.Holds both wired and wireless microphones,Brand New,4,03/05/2025 22:49,1
FALSE,FALSE,Camera,Church Microphone Holder,126,https://pictures-kenya.jijistatic.com/67445134_MzAwLTY2Ny00NDdjYmI5ZDIw.webp,03/05/2025 22:49,3800,3,"Nairobi, Unknown",We customise as per the needs of the client,Brand New,1,03/05/2025 22:49,0
FALSE,TRUE,Camera,Church Microphone Holder Customised Stand,0,https://pictures-kenya.jijistatic.com/67807004_MzAwLTY2Ny0yYTI0MGRkNzVi.webp,03/05/2025 22:49,3800,12,"Nairobi, Unknown",We customise as per your preference.Holds both wired and wireless microphones,Brand New,5,03/05/2025 22:49,1
FALSE,FALSE,Camera,Church Microphone Holders Customized,116,https://pictures-kenya.jijistatic.com/67627835_MzAwLTY2Ny03ZmU5MGMxZjdi.webp,03/05/2025 22:49,3500,16,"Nairobi, Unknown",We customise all our Microsoft holders as per the needs of our clients,Brand New,5,03/05/2025 22:49,0
TRUE,FALSE,Camera,Soundcraft SMX-1200 12channel Professional Plain Mixer,1150,https://pictures-kenya.jijistatic.com/48679658_MzAwLTE0Ni00Njc3YzExNGUz.webp,03/05/2025 22:49,34500,21,"Nairobi, Unknown",Soundcraft Smx1200 plain mixer is a professional audio mixing console consisting of 12 channel input...,Brand New,1,03/05/2025 22:49,0
TRUE,FALSE,Camera,Behringer X32 40-Channel Digital Mixer,15000,https://pictures-kenya.jijistatic.com/74903879_MzAwLTIwNC1hMDgzMjRhY2Zi.webp,03/05/2025 22:49,450000,8,"Nairobi, Unknown",The Behringer X32 Digital Mixer is a highly versatile and powerful audio mixing console designed for...,Brand New,1,03/05/2025 22:49,0
TRUE,FALSE,Camera,"Max 4 Channel Powered Mixer Console Bluetooth, SD, MMC, USB",0,https://pictures-kenya.jijistatic.com/52020801_MzAwLTMyMi1lOTliZjU0OWZmLTE.webp,03/05/2025 22:49,12000,8,"Nairobi, Unknown","Max PMX402DU 4 Channel Powered Mixer Mixing Console Bluetooth, SD, MMC, USB, MP3 Player",Brand New,1,03/05/2025 22:49,1
TRUE,TRUE,Camera,Allen and Heath GL3200 Mixer,0,https://pictures-kenya.jijistatic.com/63160338_MzAwLTMwMC02NDc3ODBlNDJk.webp,03/05/2025 22:49,135000,23,"Nairobi, Unknown","Allen and Heath GL3200 Mixer
32-channel Mix Console with Six Aux Sends
 7 x 4 Matrix, and Extended...",Brand New,1,03/05/2025 22:49,1
TRUE,TRUE,Camera,Behringer S32 32-Channel Digital Stage Box,8833,https://pictures-kenya.jijistatic.com/74342404_MzAwLTE4OC00ZThhZWRiNDky.webp,03/05/2025 22:49,265000,1,"Nairobi, Unknown",Digital mixing has revolutionized virtually everything in the live-entertainment production...,Brand New,4,03/05/2025 22:49,0
TRUE,FALSE,Camera,Mackie Mk 800 Usb Professional Mixer,0,https://pictures-kenya.jijistatic.com/74646338_MzAwLTMwMC01ZmUwYTA2NzM2.webp,03/05/2025 22:49,24000,23,"Nairobi, Unknown",The Mackie Professional Mixer MK-800 USB is a feature-rich audio mixing console designed for...,Brand New,1,03/05/2025 22:49,1
TRUE,FALSE,Camera,XLR 3pin Microphone Splitter Yadapter Dual Male Audio Extens,66,https://pictures-kenya.jijistatic.com/62351185_MzAwLTMwMC0zZTZmYjJiMTQ3LTE.webp,03/05/2025 22:49,1999,11,"Nairobi, Unknown","Description:
XLR Splitter cable is designed to connect a XLR output to two XLR inputs,it is for...",Brand New,1,03/05/2025 22:49,0
TRUE,FALSE,Camera,Gold-Plated 6.35mm 1/4 Inch Jack to 3.5mm Male Stereo Headph,16,https://pictures-kenya.jijistatic.com/28763214_MzAwLTMwMC0wMTA3OWMwMGJlLTE.webp,03/05/2025 22:49,500,5,"Nairobi, Unknown","Gold-Plated 6.35mm 1/4 Inch Jack to 3.5mm Male Stereo Headphone Jack goldFeatures:
You can use 3.5mm...",Used,3,03/05/2025 22:49,0
TRUE,TRUE,Camera,Tu04 Bt Sound Mixing Console Record 48v,366,https://pictures-kenya.jijistatic.com/74145929_MzAwLTMwMC05YTk4YzQwY2E4.webp,03/05/2025 22:49,11000,5,"Nairobi, Unknown","TU04 BT
Sound Mixing
Console Record
48V Phantom
Power Monitor
AUX Paths
Easy to use
Exquisite...",Brand New,1,03/05/2025 22:49,0
TRUE,FALSE,Camera,Plain Mixer C-Top Fx16channel,1266,https://pictures-kenya.jijistatic.com/39212763_MzAwLTIyNS1iMDIyOGZkODVk.webp,03/05/2025 22:49,38000,5,"Nairobi, Unknown","Built-in Lexicon 24-bit effects
– Precision GB30 mic pre-amps
– True, professional +48V phantom...",Brand New,2,03/05/2025 22:49,0
FALSE,FALSE,Camera,Yamaha DM3 Standard 22-Channel Ultracompact Digital Mixer,0,https://pictures-kenya.jijistatic.com/55667850_MzAwLTMwMC1lZjExNDAzZjY2.webp,03/05/2025 22:49,350000,11,"Nairobi, Unknown",The DM3S is an ultra-compact 22 Channel digital mixer sure to get you your next gig. Capable of...,Brand New,5,03/05/2025 22:49,1
TRUE,FALSE,Camera,Allen Heath Mixing Console GL3200/432,5000,https://pictures-kenya.jijistatic.com/62020033_MzAwLTMwMC1jMDI2YTIwMGYxLTE.webp,03/05/2025 22:49,150000,5,"Nairobi, Unknown",New Allen & Heath Mixing Console GL3200/432 now available,Brand New,1,03/05/2025 22:49,0
