premium,is_available,category,title,rent_price_per_day,image_url,created_at,price,user_id,description,condition,quantity,updated_at,for_sale
FALSE,TRUE,Lighting,"Yololiv Yolobox Pro Portable Multi-Camera Streamer, Switcher",4166,downloaded_images\69261884_MzAwLTQwMC04ODJmNjVlMTYw.webp,2025-06-12T00:09:59.442495,125000,14,"Simultaneous Cross-Platform Streaming
• Encoder, Monitor, Switcher, and Recorder
• 8′′ Touchscreen...",Used,5,2025-06-12T00:09:59.442495,0
FALSE,TRUE,Lighting,Yololiv Yolobox Mini All-in-One Smart Live Streaming Monitor,3350,downloaded_images\37865336_MzAwLTMwMC1mZWE2MmY5NGJj.webp,2025-06-12T00:09:59.641490,100500,20,YoloBox Mini Ultra-Portable All-in-One Smart Live Streaming Encoder & Monitor from YoloLiv the...,Used,3,2025-06-12T00:09:59.641490,0
TRUE,TRUE,Lighting,YOLOLIV Yolobox Portable Live Stream,0,downloaded_images\53598037_MzAwLTQwMC00YTJjN2NhOWNkLTI.webp,2025-06-12T00:09:59.823518,125000,16,"Simultaneous Cross-Platfrom Streaming
Encoder,Monitor, Switcher and Recorder
5.5"" LCD Touchscreen...",Brand New,4,2025-06-12T00:09:59.823518,1
TRUE,TRUE,Lighting,Yololiv Yolobox PRO Portable,5833,downloaded_images\52546053_MzAwLTI5OC1jZDY5MTI0OGQ3.webp,2025-06-12T00:10:00.201491,175000,6,Create a live stream production from anywhere with the ultra-portable YoloBox Pro Portable...,Used,5,2025-06-12T00:10:00.201491,0
FALSE,FALSE,Lighting,Yolobox Switcher,0,downloaded_images\70230912_MzAwLTMwMC05Zjc4NDAxNzg5.webp,2025-06-12T00:10:00.598738,117000,16,YoloLiv YoloBox Portable Multi-Cam Live Streaming Studio Encoder Recorder Switcher,Used,3,2025-06-12T00:10:00.598738,1
FALSE,FALSE,Lighting,Yolobox Portable Live Stream Studio Equipment Encoder Switch,3633,downloaded_images\53837673_MzAwLTIyMi01ZTE5ZmMyZTNh.webp,2025-06-12T00:10:00.773517,109000,20,"Touchscreen Control Streaming Encoder
Simultaneous Cross-Platform Streaming
Encoder, Monitor,...",Used,1,2025-06-12T00:10:00.773517,0
FALSE,TRUE,Lighting,Yololiv Yolobox Pro Portable Multi-Camera Encoder/Streamer/S,0,downloaded_images\44640934_MzAwLTEzNS1kOTcwMTBjMzFm.webp,2025-06-12T00:10:00.950187,132000,16,"Simultaneous Cross-Platform Streaming
Encoder, Monitor, Switcher, and Recorder
8′′ Touchscreen...",Used,2,2025-06-12T00:10:00.950187,1
TRUE,FALSE,Lighting,Yololiv Yolobox Ultra Live Streaming System,0,downloaded_images\64898356_MzAwLTI0MC0xY2VjZDNhNGMx.webp,2025-06-12T00:10:01.018931,189000,10,"Highlights
YoloBox Ultra Live Streaming System
YoloBox Ultra Cage with Shoe Mount
Ball Head, Desktop...",Used,5,2025-06-12T00:10:01.018931,1
TRUE,TRUE,Lighting,Yololiv Yolobox Mini Smart Live Streaming Encoder Monitor,3266,downloaded_images\40274122_MzAwLTEzNS03NjdlNzRmZTBm.webp,2025-06-12T00:10:01.248816,97999,5,"Key features:
Simultaneous Cross-Platform Streaming
Encoder, Monitor, Switcher, and Recorder
5.5′′...",Used,5,2025-06-12T00:10:01.249801,0
TRUE,TRUE,Lighting,Yololiv Yolobox Portable Live Stream,4166,downloaded_images\53598073_MzAwLTE2OC03ZGMwYjM3N2M3LTI.webp,2025-06-12T00:10:01.420255,125000,16,The industry’s first REALLY All-IN-ONE live production system that doesn’t require anything...,Brand New,2,2025-06-12T00:10:01.420255,0
FALSE,FALSE,Lighting,Yolobox Instream Vertical Live Streaming Encoder and Monitor,4266,downloaded_images\56620828_MzAwLTQwMC0yZGYxMGZkNzU4LTE.webp,2025-06-12T00:10:01.618507,128000,12,"Encoder, Monitor, Recorder, Switcher
Intuitive 7"" Touchscreen LCD Display
Stream via Ethernet,...",Used,4,2025-06-12T00:10:01.618507,0
FALSE,TRUE,Lighting,Blackmagic Design ATEM Mini Pro HDMI Live Stream Switcher,1999,https://pictures-kenya.jijistatic.com/11358145_img-1597153043591_1_300x240.webp,2025-06-12T00:10:02.017093,59999,7,"Similar to its predecessor, the atem mini, the atem mini pro from blackmagic design is a four-input...",Used,1,2025-06-12T00:10:02.017093,0
FALSE,FALSE,Lighting,Yolobox Mini,0,downloaded_images\74856049_MzAwLTE5My00NWQ4ZWYzZWNh.webp,2025-06-12T00:10:02.434176,85000,19,Make the YoloBox Mini All-in-One Live Streaming System from YoloLiv the central hub for recording...,Used,1,2025-06-12T00:10:02.434176,1
FALSE,FALSE,Lighting,Yolobox Pro,0,downloaded_images\65566889_MzAwLTIyNS0xNTFkM2VkZDA4.webp,2025-06-12T00:10:02.615897,124000,21,Create a live stream production from anywhere with the YoloBox Pro All-in-One Multi-Camera Switching...,Used,4,2025-06-12T00:10:02.615897,1
TRUE,FALSE,Lighting,Yololiv Yolobox PRO Portable Multi-Camera Encoder,0,downloaded_images\52545881_MzAwLTMwMC1mMWVjZDJkMGMx.webp,2025-06-12T00:10:03.041002,170000,2,"Simultaneous Cross-Platform Streaming
Encoder, Monitor, Switcher, and Recorder
8′′ Touchscreen...",Brand New,3,2025-06-12T00:10:03.041002,1
FALSE,TRUE,Lighting,Yolobox Mini Yololiv,0,https://pictures-kenya.jijistatic.com/52851959_MzAwLTIyNS1mMzAwNDk3MDli.webp,2025-06-12T00:10:03.567922,97999,21,"Mini, Mobile, Mighty
YoloBox Mini is a super portable live streaming encoder, monitor and recorder...",Used,4,2025-06-12T00:10:03.567922,1
FALSE,TRUE,Lighting,Elgato Hd60 X External Capture Card 1080p60 HDR,0,downloaded_images\74535383_MzAwLTMxMi05MjMzNzcxOTYz.webp,2025-06-12T00:10:03.745059,45000,9,"Up to 1080p60 hdr gaming capture
 4k60 hdr10 pass-through to your tv
 1440p120 or 1080p240 high...",Brand New,3,2025-06-12T00:10:03.745059,1
TRUE,FALSE,Lighting,"Yololiv Instream, the Ultimate All-in-One",0,downloaded_images\53598045_MzAwLTMwMC1lNDYyNjVjOTIzLTI.webp,2025-06-12T00:10:04.327415,124500,14,The new Yolobox Mini Ultra-Portable All-in-One Smart Live Streaming Encoder and Monitor can...,Brand New,2,2025-06-12T00:10:04.327415,1
TRUE,TRUE,Lighting,Yolobox Portable Live Stream Studio,4299,downloaded_images\32647646_MzAwLTY2Ni03Mzc4MTgzODY4.webp,2025-06-12T00:10:04.401800,128999,2,"Touchscreen control streaming encoder
simultaneous cross-platform streaming
encoder, monitor,...",Used,2,2025-06-12T00:10:04.401800,0
FALSE,TRUE,Camera,Multicolored Microphone Holder,0,downloaded_images\73307294_MzAwLTUzMy01N2MxZDc4NTBh.webp,2025-06-12T00:10:04.988923,7500,9,"We customize all our podiums as per the needs of our clients in terms of design , color and size",Brand New,2,2025-06-12T00:10:04.988923,1
TRUE,FALSE,Camera,Boardroom Tables: Leadership Conference Table,0,downloaded_images\72637798_MzAwLTMwMC0wOTRiZTJhODQw.webp,2025-06-12T00:10:05.065670,38500,16,"A Leadership Conference Table is a high-end, sophisticated table designed for executive meetings,...",Brand New,1,2025-06-12T00:10:05.065670,1
FALSE,FALSE,Camera,Microphone Holder for Churches,250,downloaded_images\74080330_MzAwLTUzMy1jYTQ0NzBkMmZh.webp,2025-06-12T00:10:05.247487,7500,6,"We customize all our podiums as per the needs of our clients in terms of designs , color and size",Brand New,2,2025-06-12T00:10:05.247487,0
FALSE,TRUE,Camera,Microphone Stand for Churches,0,downloaded_images\68344479_MzAwLTM5OS1kZjg1NTY0ZTM1.webp,2025-06-12T00:10:05.542438,3000,22,"We customise mic holders , offering boxes and Podiums",Brand New,4,2025-06-12T00:10:05.542438,1
FALSE,TRUE,Camera,Customised Church Mic Holder Stand,0,downloaded_images\67807021_MzAwLTY2Ny03OTdlYTExMzNm.webp,2025-06-12T00:10:05.961548,3500,12,We customise as per your preference.Holds both wired and wireless microphones,Brand New,4,2025-06-12T00:10:05.961548,1
FALSE,FALSE,Camera,Church Microphone Holder,126,downloaded_images\67445134_MzAwLTY2Ny00NDdjYmI5ZDIw.webp,2025-06-12T00:10:06.162831,3800,3,We customise as per the needs of the client,Brand New,1,2025-06-12T00:10:06.162831,0
FALSE,TRUE,Camera,Church Microphone Holder Customised Stand,0,downloaded_images\67807004_MzAwLTY2Ny0yYTI0MGRkNzVi.webp,2025-06-12T00:10:06.354758,3800,12,We customise as per your preference.Holds both wired and wireless microphones,Brand New,5,2025-06-12T00:10:06.354758,1
FALSE,FALSE,Camera,Church Microphone Holders Customized,116,downloaded_images\67627835_MzAwLTY2Ny03ZmU5MGMxZjdi.webp,2025-06-12T00:10:06.855014,3500,16,We customise all our Microsoft holders as per the needs of our clients,Brand New,5,2025-06-12T00:10:06.855014,0
TRUE,FALSE,Camera,Soundcraft SMX-1200 12channel Professional Plain Mixer,1150,downloaded_images\48679658_MzAwLTE0Ni00Njc3YzExNGUz.webp,2025-06-12T00:10:06.962478,34500,21,Soundcraft Smx1200 plain mixer is a professional audio mixing console consisting of 12 channel input...,Brand New,1,2025-06-12T00:10:06.962478,0
TRUE,FALSE,Camera,Behringer X32 40-Channel Digital Mixer,15000,downloaded_images\74903879_MzAwLTIwNC1hMDgzMjRhY2Zi.webp,2025-06-12T00:10:07.059870,450000,8,The Behringer X32 Digital Mixer is a highly versatile and powerful audio mixing console designed for...,Brand New,1,2025-06-12T00:10:07.059870,0
TRUE,FALSE,Camera,"Max 4 Channel Powered Mixer Console Bluetooth, SD, MMC, USB",0,downloaded_images\52020801_MzAwLTMyMi1lOTliZjU0OWZmLTE.webp,2025-06-12T00:10:07.311605,12000,8,"Max PMX402DU 4 Channel Powered Mixer Mixing Console Bluetooth, SD, MMC, USB, MP3 Player",Brand New,1,2025-06-12T00:10:07.311605,1
TRUE,TRUE,Camera,Allen and Heath GL3200 Mixer,0,downloaded_images\63160338_MzAwLTMwMC02NDc3ODBlNDJk.webp,2025-06-12T00:10:07.549279,135000,23,"Allen and Heath GL3200 Mixer
32-channel Mix Console with Six Aux Sends
 7 x 4 Matrix, and Extended...",Brand New,1,2025-06-12T00:10:07.549279,1
TRUE,TRUE,Camera,Behringer S32 32-Channel Digital Stage Box,8833,downloaded_images\74342404_MzAwLTE4OC00ZThhZWRiNDky.webp,2025-06-12T00:10:07.655867,265000,1,Digital mixing has revolutionized virtually everything in the live-entertainment production...,Brand New,4,2025-06-12T00:10:07.655867,0
TRUE,FALSE,Camera,Mackie Mk 800 Usb Professional Mixer,0,downloaded_images\74646338_MzAwLTMwMC01ZmUwYTA2NzM2.webp,2025-06-12T00:10:07.862144,24000,23,The Mackie Professional Mixer MK-800 USB is a feature-rich audio mixing console designed for...,Brand New,1,2025-06-12T00:10:07.862144,1
TRUE,FALSE,Camera,XLR 3pin Microphone Splitter Yadapter Dual Male Audio Extens,66,downloaded_images\62351185_MzAwLTMwMC0zZTZmYjJiMTQ3LTE.webp,2025-06-12T00:10:07.945746,1999,11,"Description:
XLR Splitter cable is designed to connect a XLR output to two XLR inputs,it is for...",Brand New,1,2025-06-12T00:10:07.945746,0
TRUE,FALSE,Camera,Gold-Plated 6.35mm 1/4 Inch Jack to 3.5mm Male Stereo Headph,16,downloaded_images\28763214_MzAwLTMwMC0wMTA3OWMwMGJlLTE.webp,2025-06-12T00:10:08.022857,500,5,"Gold-Plated 6.35mm 1/4 Inch Jack to 3.5mm Male Stereo Headphone Jack goldFeatures:
You can use 3.5mm...",Used,3,2025-06-12T00:10:08.022857,0
TRUE,TRUE,Camera,Tu04 Bt Sound Mixing Console Record 48v,366,downloaded_images\74145929_MzAwLTMwMC05YTk4YzQwY2E4.webp,2025-06-12T00:10:08.449919,11000,5,"TU04 BT
Sound Mixing
Console Record
48V Phantom
Power Monitor
AUX Paths
Easy to use
Exquisite...",Brand New,1,2025-06-12T00:10:08.449919,0
TRUE,FALSE,Camera,Plain Mixer C-Top Fx16channel,1266,downloaded_images\39212763_MzAwLTIyNS1iMDIyOGZkODVk.webp,2025-06-12T00:10:08.681733,38000,5,"Built-in Lexicon 24-bit effects
– Precision GB30 mic pre-amps
– True, professional +48V phantom...",Brand New,2,2025-06-12T00:10:08.681733,0
FALSE,FALSE,Camera,Yamaha DM3 Standard 22-Channel Ultracompact Digital Mixer,0,downloaded_images\55667850_MzAwLTMwMC1lZjExNDAzZjY2.webp,2025-06-12T00:10:09.096820,350000,11,The DM3S is an ultra-compact 22 Channel digital mixer sure to get you your next gig. Capable of...,Brand New,5,2025-06-12T00:10:09.096820,1
TRUE,FALSE,Camera,Allen Heath Mixing Console GL3200/432,5000,downloaded_images\62020033_MzAwLTMwMC1jMDI2YTIwMGYxLTE.webp,2025-06-12T00:10:09.575739,150000,5,New Allen & Heath Mixing Console GL3200/432 now available,Brand New,1,2025-06-12T00:10:09.575739,0
TRUE,FALSE,Camera,Pevey PRO Powered Mixer Amplifier,0,downloaded_images\27894384_MzAwLTI4NS1lMjc0Njg1YjM1LTE.webp,2025-06-12T00:10:10.179720,27000,8,Mixing console recorder 48 V phantom power monitor AUX effect path 6-16 channel audio mixer USB...,Brand New,4,2025-06-12T00:10:10.179720,1
TRUE,FALSE,Camera,Behringer Ultralink MS8000,0,downloaded_images\63266774_MzAwLTMwMC1iMjQwMzI4MWY3.webp,2025-06-12T00:10:10.259654,28000,2,"Ultra-low noise 8 in/16 out microphone splitter
Each channel features Direct and Link outputs
Output...",Brand New,2,2025-06-12T00:10:10.259654,1
TRUE,FALSE,Camera,Pev Pro Yd 120 Professional Mixer,1500,downloaded_images\62980999_MzAwLTMwMC1mMjM3ZGE0MGVk.webp,2025-06-12T00:10:10.756646,45000,12,The PV PRO YD 120 Professional power Mixer is a powerful audio mixing console designed for...,Brand New,2,2025-06-12T00:10:10.756646,0
TRUE,FALSE,Camera,Original Mixer 6 Channels,0,downloaded_images\73371949_MzAwLTMwMC05MDExNzg2NzMy.webp,2025-06-12T00:10:10.966161,28000,6,D6 Portable 6Channel Mixing Console Mixer 7band EQ,Brand New,5,2025-06-12T00:10:10.966161,1
TRUE,FALSE,Camera,12 Channel Yamaha Plain Mixer,0,downloaded_images\60926134_MzAwLTQxMC1mN2YyMGYwNzEx.webp,2025-06-12T00:10:11.157399,38000,9,12 channel mixing console,Brand New,4,2025-06-12T00:10:11.157399,1
TRUE,FALSE,Camera,Yamaha Mg20xu 20channel Mixer Console,0,downloaded_images\36818444_MzAwLTI5Ny1jMGE5M2Y5ODRhLTE.webp,2025-06-12T00:10:11.386542,38000,3,"Description
The Yamaha MG20XU analog mixer is well-suited for portable rigs or permanent...",Brand New,3,2025-06-12T00:10:11.386542,1
TRUE,TRUE,Camera,Original Soundcraft Efx 8 Channel Mixer,0,downloaded_images\74280869_MzAwLTMwMC03NGI5ZThiMzFj.webp,2025-06-12T00:10:11.577330,20500,15,The Soundcraft EFX 8 Mixer is a versatile and compact audio mixing console designed for various live...,Brand New,4,2025-06-12T00:10:11.577330,1
TRUE,FALSE,Camera,Professional Max 16channel Powered Mixer (4000watts ),0,downloaded_images\51766781_MzAwLTE3Ni04OTQ3NzMzYWJhLTE.webp,2025-06-12T00:10:11.831101,25000,11,"This is a powered audio mixing console from MAX. 
It has 16 input channels for microphones guitars...",Brand New,2,2025-06-12T00:10:11.831101,1
FALSE,FALSE,Audio,"Office Desk: 1,4meters Executive Office Desk",816,downloaded_images\74590789_MzAwLTMwMC1lMjRiY2ZjOWM3.webp,2025-06-12T00:10:11.892220,24500,13,"Spacious Work Surface: Offers enough space for a laptop, dual monitors, office essentials, and...",Brand New,3,2025-06-12T00:10:11.892220,0
FALSE,FALSE,Audio,Office Desk : Modern Office Desk,0,downloaded_images\75239653_MzAwLTMwMC1hY2E3ZmQxYWVl.webp,2025-06-12T00:10:11.955224,18500,15,"The Modern Office Desk is designed with simplicity, functionality, and style in mind—perfect for...",Brand New,1,2025-06-12T00:10:11.955224,1
TRUE,TRUE,Audio,Office Desk: Rectangular Mahogany Computer Desk,816,downloaded_images\70412571_MzAwLTMwMC00YWYyN2M3ZjEx.webp,2025-06-12T00:10:12.530623,24500,20,The Rectangular Mahogany Computer Desk exudes timeless elegance and practicality. Crafted from rich...,Brand New,3,2025-06-12T00:10:12.530623,0
TRUE,TRUE,Audio,Office Tables: 1.6 Meters Modern Luxury Executive Table,1833,downloaded_images\70771388_MzAwLTMwMC0zNjIxOTI5MTUz.webp,2025-06-12T00:10:13.142477,55000,9,"Upgrade your office with our 1.6 Meters Modern Luxury Executive Table, designed to make a statement....",Brand New,3,2025-06-12T00:10:13.142477,0
TRUE,FALSE,Audio,4-Way Modular Workstation,3200,downloaded_images\69320861_MzAwLTQwMC0wZjkwZTc4NjI3.webp,2025-06-12T00:10:13.612791,96000,22,"Key Features:
Modular Design: Customize the layout to fit your specific needs and space...",Brand New,2,2025-06-12T00:10:13.612791,0
TRUE,FALSE,Audio,Office Desk; Innovative Design Electric Standing Desk,0,downloaded_images\75344661_MzAwLTMwMC0xY2E0MTg5ZmNm.webp,2025-06-12T00:10:13.799693,33000,8,"Elevate Your Workday with the Innovative Design Electric Standing Desk — A Smart, Adjustable...",Brand New,1,2025-06-12T00:10:13.799693,1
FALSE,TRUE,Audio,Home Tables; Adjustable Electric Monitable Table,0,downloaded_images\75031977_MzAwLTMwMC1iMjcxNzdmNDdm.webp,2025-06-12T00:10:13.986580,32000,20,"The Adjustable Electric Monitable Table is a smart, ergonomic solution designed to enhance comfort...",Brand New,5,2025-06-12T00:10:13.986580,1
FALSE,FALSE,Audio,Standing Desks: Business Height Adjustable Standing Desk,0,downloaded_images\74774784_MzAwLTMwMC1jMGY0YzYwOGMy.webp,2025-06-12T00:10:14.062597,32000,16,The Business Height Adjustable Standing Desk is built for modern professionals who value flexibility...,Brand New,4,2025-06-12T00:10:14.062597,1
TRUE,TRUE,Audio,Office Desk:Real Walnut Executive Office Desk With Pedestal,0,downloaded_images\75337160_MzAwLTMwMC1kNmJkY2U2N2E2.webp,2025-06-12T00:10:14.277859,55000,10,Make a lasting impression with our Real Walnut Veneer Executive Office Desk with Pedestal — a...,Brand New,2,2025-06-12T00:10:14.277859,1
FALSE,TRUE,Audio,Standing Desks: Modern 1.2m Home Computer Desk,616,downloaded_images\75171250_MzAwLTMwMC04MjU5YWM5ZTNm.webp,2025-06-12T00:10:14.391830,18500,21,"This modern 1.2m home computer desk combines functionality with sleek design, perfect for any home...",Brand New,4,2025-06-12T00:10:14.391830,0
TRUE,FALSE,Audio,Workstations: Modern 4-Seater Executive Workstation Setup,0,downloaded_images\73362420_MzAwLTMwMC0zYmIyZWVlZjA1.webp,2025-06-12T00:10:14.654306,93500,9,"The Modern 4-Seater Executive Workstation Setup is designed for collaborative work environments,...",Brand New,3,2025-06-12T00:10:14.654306,1
TRUE,FALSE,Audio,Office Desk : Wooden Computer Office Desk,0,downloaded_images\75153639_MzAwLTMwMC0wY2I1YWY3YzQ3.webp,2025-06-12T00:10:14.835895,20500,23,Bring warmth and functionality to your workspace with the Wooden Computer Office Desk — a perfect...,Brand New,5,2025-06-12T00:10:14.835895,1
FALSE,TRUE,Audio,Office Table: Wooden Computer Office Desk With Under Storage,0,downloaded_images\74760633_MzAwLTMwMC0zOTU3ZmJlYjU2.webp,2025-06-12T00:10:14.906600,18500,10,"Compared to other gaming desks, this one is equipped with an additional shelf for the monitor, which...",Brand New,3,2025-06-12T00:10:14.906600,1
TRUE,TRUE,Audio,"Office Desk, L-Shaped Modern Executive Office Table",1833,downloaded_images\73910712_MzAwLTIyNS04N2ZlNjY3MGQy.webp,2025-06-12T00:10:15.081080,55000,8,"The L-Shaped Modern Executive Office Table is the perfect blend of functionality and sleek design,...",Brand New,2,2025-06-12T00:10:15.081080,0
TRUE,FALSE,Audio,Office Desk : Height Adjustable Rectangular Standing Desk,0,downloaded_images\75108297_MzAwLTMwMC01YzFjOWJjNzJl.webp,2025-06-12T00:10:15.151831,32000,16,Transform your workspace with this Height Adjustable Electric Rectangular Standing Desk—designed for...,Brand New,3,2025-06-12T00:10:15.151831,1
TRUE,TRUE,Audio,Office Desk : Home Office Height Adjustable Standing Desk,1066,downloaded_images\75062656_MzAwLTMwMC1hMDI2YTE1NGFm.webp,2025-06-12T00:10:15.213224,32000,16,Boost your productivity and improve your posture with the Home Office Height Adjustable Standing...,Brand New,5,2025-06-12T00:10:15.213224,0
TRUE,TRUE,Audio,Office Desk: 1.8 Meter CEO Executive Office Desk,0,downloaded_images\73593077_MzAwLTMwMC1lMDFkNTZhOTNk.webp,2025-06-12T00:10:15.553725,58000,7,"1.8 Meter CEO Executive Office Desk – The Perfect Blend of Prestige & Functionality
Make a powerful...",Brand New,3,2025-06-12T00:10:15.553725,1
TRUE,TRUE,Audio,Office Desk: 1.8 Meter Luxury Executive Office Desk,0,downloaded_images\74101675_MzAwLTMwMC0wODlmY2Y5Nzhh.webp,2025-06-12T00:10:15.749650,58000,11,A 1.8-Meter Luxury Executive Office Desk is a premium workstation designed to offer both style and...,Brand New,3,2025-06-12T00:10:15.749650,1
TRUE,FALSE,Audio,Office Desk :180cm L-Shaped Executive Desk,1600,downloaded_images\70260318_MzAwLTMwMC05NGVkY2NkMDE4.webp,2025-06-12T00:10:16.121372,48000,15,"The 180cm L-Shaped Executive Desk combines style and functionality, offering a spacious work surface...",Brand New,4,2025-06-12T00:10:16.121372,0
TRUE,FALSE,Audio,Study Tables; 120cm Home Office Computer Desk With Drawers,350,downloaded_images\72625036_MzAwLTMwMC1kODAyOGFhYjIz.webp,2025-06-12T00:10:16.749059,10500,7,"Modern and Functional Desk for Home Offices and Study Spaces
Elevate your productivity and workspace...",Brand New,5,2025-06-12T00:10:16.749059,0
TRUE,TRUE,Screens,3heads Moving Head,0,downloaded_images\58905415_MzAwLTE2OS1mNzEwNWE2NWIw.webp,2025-06-12T00:10:16.819783,45000,1,Holdlamp moving head dj lights 3 rotating moving head rgbw stage lighting dmx control 16 led...,Brand New,4,2025-06-12T00:10:16.819783,1
